"Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2","U:0","U:1","U:2","alpha.water","ddt0(epsilon)","ddt0(k)","ddt0(rho,U):0","ddt0(rho,U):1","ddt0(rho,U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","epsilon","k","nut","p","p_rgh","total(p)"
0.0032367,-0.079142,0.99686,-0.51644,-1.9369,0.025999,0.010783,-0.58544,-0.053137,0.5,1.5294e-05,-3.2859e-06,0.026417,0.23769,0.037727,5.3772e-05,0.00015411,5.3547e-05,0.029321,0.019034,0.0011292,35.508,140.48,118.42
0.0024185,-0.16878,0.98565,-0.51662,-1.9739,0.019551,0.011163,-0.69895,-0.098421,0.5,5.6524e-05,1.0282e-05,0.022498,0.22744,0.037735,4.2236e-05,0.00017361,4.8363e-05,0.073985,0.027053,0.0011442,43.415,107.41,162.58
0.0024937,-0.15101,0.98853,-0.51679,-2,0.015562,0.0114,-0.82162,-0.10803,0.5,5.7872e-05,1.1591e-05,0.021345,0.27403,0.043017,4.4989e-05,0.00021952,4.7526e-05,0.10777,0.028685,0.0010103,-44.631,0,142.98
0.0040629,-0.13747,0.9905,-0.48623,-1.943,0.025322,0.0083254,-0.58851,-0.057569,0.5,1.4799e-05,-8.2275e-06,0.015877,0.26668,0.035708,3.5765e-05,0.00019694,4.6903e-05,0.031579,0.017616,0.00092869,38.528,136.96,122.08
0.004638,-0.076581,0.99705,-0.48621,-1.9332,0.026179,0.0082209,-0.57512,-0.048642,0.5,9.7492e-06,-8.0152e-06,0.018388,0.26838,0.035178,4.2486e-05,0.00018201,4.8401e-05,0.027386,0.016689,0.00093334,36.615,142.66,116.45
0.0044175,-0.17245,0.98501,-0.48639,-1.9741,0.019451,0.0080746,-0.69518,-0.098568,0.5,5.2452e-05,8.2649e-06,0.010703,0.25768,0.038553,1.2805e-05,0.00019978,4.3813e-05,0.070297,0.02461,0.00094624,44.026,107.57,161.71
0.0040288,-0.15092,0.98854,-0.48665,-2,0.015475,0.0078743,-0.81799,-0.10778,0.5,2.2709e-05,8.0716e-06,0.0083669,0.3082,0.045605,1.2878e-05,0.000247,4.2781e-05,0.096759,0.025834,0.00085519,-44.331,0,142.11
0.004218,-0.13562,0.99075,-0.4559,-1.9434,0.025111,0.0072284,-0.58224,-0.057419,0.5,2.9646e-05,-8.7528e-06,0.004695,0.27178,0.033279,2.6581e-05,0.00019868,4.1625e-05,0.027818,0.013922,0.00066877,41.623,137.41,123.28
-0.0010855,-0.076859,0.99704,-0.45597,-1.9255,0.026588,0.0073381,-0.55856,-0.039732,0.5,1.0529e-05,-6.9679e-06,0.0093686,0.27364,0.031912,3.9625e-05,0.00016379,4.5667e-05,0.021031,0.012465,0.00068505,38.418,146.61,113.76
0.0058111,-0.16736,0.98588,-0.45585,-1.9742,0.019233,0.005931,-0.68947,-0.0987,0.5,9.7008e-05,1.1125e-05,0.0041029,0.26551,0.036123,4.1825e-06,0.00017922,3.3419e-05,0.060838,0.019702,0.00066476,45.172,107.78,161
0.0010035,-0.13158,0.99131,-0.42597,-1.9439,0.025024,0.0056351,-0.57128,-0.05566,0.5,1.7496e-05,-4.0173e-06,-0.009879,0.27055,0.026557,-6.0982e-06,0.00017693,1.5335e-05,0.017085,0.0079494,0.00035299,45.019,137.52,123.9
0.00079076,-0.081716,0.99666,-0.42632,-1.9147,0.027606,0.0061931,-0.53472,-0.026403,0.5,-2.8063e-06,-1.7747e-06,-0.0022123,0.25419,0.021399,1.8708e-05,0.00012903,2.6446e-05,0.011181,0.0066801,0.00036602,39.272,150.41,108.69
-0.0080971,-0.16573,0.98614,-0.4252,-1.9748,0.018845,0.0050932,-0.67409,-0.097786,0.5,5.2584e-05,4.8413e-06,-0.0031216,0.28873,0.037217,-1.0528e-05,0.00014856,1.7441e-05,0.032229,0.010495,0.00034039,46.36,107.73,160.67
0.0034055,-0.078245,0.99693,-0.4,-1.9134,0.027577,0,0,0,0.5,-5.7959e-07,-2.7629e-07,0,0,0,0,0,0,0.0077178,0.0039728,2.1172e-05,38.435,150.17,38.435
0.0038213,-0.052011,0.99864,-0.4,-1.9072,0.027932,0,0,0,0.5,-6.4945e-07,-2.9817e-07,0,0,0,0,0,0,0.0075398,0.0039253,2.107e-05,37.392,152.12,37.392
0.0037097,-0.062116,0.99806,-0.41868,-1.9132,0.027693,0.0044217,-0.37778,-0.017405,0.5,-3.1183e-06,-1.2314e-06,-0.0013,0.17993,0.014983,1.4129e-05,8.9725e-05,1.9177e-05,0.0099394,0.0058271,0.00026495,38.662,150.75,88.082
-0.012704,-0.15091,0.98847,-0.4,-1.9443,0.025056,0,0,0,0.5,-1.2872e-06,-5.2167e-07,0,0,0,0,0,0,0.0094672,0.0044284,2.2163e-05,43.997,137.34,43.997
-0.053719,-0.12082,0.99122,-0.4,-1.9737,0.01984,0,0,0,0.5,-2.6846e-08,2.1133e-07,0,0,0,0,0,0,0.012285,0.005056,2.3677e-05,43.586,107.7,43.586
-0.012476,-0.0074665,0.99989,-1.1933,-1.1729,0.038573,0.00081635,-0.11447,-0.00077627,0.5,2.7792e-05,1.2471e-05,0.0015358,0.16788,0.0035496,3.8452e-06,3.1715e-05,6.0433e-06,0.0074867,0.0043822,0.00011693,31.595,201.23,45.346
-0.011273,-0.0070352,0.99991,-1.2,-1.1486,0.038669,0,0,0,0.5,2.7742e-05,9.6804e-06,0,0,0,0,0,0,0.0073234,0.0039106,2.1442e-05,31.332,201.85,31.332
-0.016191,-0.0084134,0.99983,-1.2,-1.1725,0.038469,0,0,0,0.5,2.8889e-05,1.0148e-05,0,0,0,0,0,0,0.0073264,0.0039101,2.1433e-05,32.1,201.08,32.1
-0.015961,-0.0085262,0.99984,-1.2,-1.2025,0.038216,0,0,0,0.5,2.8877e-05,1.0181e-05,0,0,0,0,0,0,0.0073603,0.0039196,2.1445e-05,33.044,200.11,33.044
-0.012422,-0.0077167,0.99989,-1.1847,-1.2034,0.038449,0.0020339,-0.26289,-0.0018639,0.5,2.6386e-05,1.4834e-05,0.006708,0.39406,0.0075405,2.3844e-05,8.04e-05,1.2123e-05,0.0077475,0.0050419,0.00024518,31.91,200.42,62.956
-0.015438,-0.0088094,0.99984,-1.2,-1.2326,0.037957,0,0,0,0.5,2.7164e-05,9.592e-06,0,0,0,0,0,0,0.0074308,0.0039419,2.1489e-05,33.962,199.09,33.962
-0.013245,-0.0082745,0.99988,-1.1758,-1.2341,0.038319,0.0037597,-0.41877,-0.0030838,0.5,2.4465e-05,1.6161e-05,0.021459,0.63706,0.012729,8.8195e-05,0.00013973,1.8522e-05,0.0081212,0.0058293,0.00038794,32.198,199.53,80.766
-0.010618,-0.0090841,0.9999,-1.1731,-1.2645,0.03808,0.0051764,-0.46564,-0.0034977,0.5,2.347e-05,1.4823e-05,0.030639,0.70531,0.014693,0.00013065,0.00018009,1.9841e-05,0.0084454,0.0062139,0.00044049,33.043,198.47,86.807
0.0021906,-0.007943,0.99997,-1.1731,-1.2429,0.038281,0.0044556,-0.46487,-0.0034533,0.5,2.3931e-05,1.628e-05,0.025857,0.70744,0.014229,0.00010778,0.00016214,2.0316e-05,0.0082694,0.0060913,0.0004322,32.277,199.27,85.901
-0.014857,-0.0086056,0.99985,-1.2,-1.2628,0.037695,0,0,0,0.5,2.4712e-05,8.7249e-06,0,0,0,0,0,0,0.0075467,0.0039799,2.1574e-05,34.833,198.02,34.833
-0.0061725,-0.009052,0.99994,-1.1731,-1.2949,0.037799,0.0064357,-0.46677,-0.0035353,0.5,2.1521e-05,1.2174e-05,0.027817,0.69277,0.01307,0.00011758,0.00021837,1.6727e-05,0.0087857,0.0064183,0.00045132,34.067,197.33,88.037
-0.014339,-0.0087048,0.99986,-1.2,-1.2932,0.037435,0,0,0,0.5,2.1633e-05,7.6426e-06,0,0,0,0,0,0,0.0077117,0.0040348,2.1702e-05,35.633,196.9,35.633
-0.0051947,-0.0089099,0.99995,-1.1732,-1.3254,0.037522,0.0075281,-0.46787,-0.0035567,0.5,1.665e-05,7.8298e-06,0.018706,0.67121,0.0097775,7.1381e-05,0.00025748,1.1389e-05,0.0091357,0.0065942,0.00045738,35.019,196.19,89.197
-0.013487,-0.0084886,0.99987,-1.2,-1.3238,0.037181,0,0,0,0.5,1.6697e-05,5.9569e-06,0,0,0,0,0,0,0.0079074,0.0040998,2.1854e-05,36.342,195.75,36.342
-0.0041156,-0.0089097,0.99995,-1.1732,-1.3561,0.037247,0.0080541,-0.4689,-0.0036165,0.5,5.9074e-06,2.4224e-06,0.013891,0.64177,0.0065655,4.4555e-05,0.00028094,4.5497e-06,0.0093873,0.0066837,0.00045659,35.913,195.06,90.298
-0.012551,-0.0083848,0.99989,-1.2,-1.3545,0.036933,0,0,0,0.5,1.0032e-05,3.7161e-06,0,0,0,0,0,0,0.0080999,0.0041631,2.2e-05,36.979,194.58,36.979
-0.0030033,-0.0091073,0.99995,-1.1732,-1.3869,0.03697,0.0081134,-0.46998,-0.0037364,0.5,-7.2118e-06,-4.7964e-06,0.012277,0.6018,0.0040164,3.9774e-05,0.00028791,-1.7314e-06,0.0095134,0.0066999,0.00045245,36.777,193.92,91.396
-0.011572,-0.0085133,0.9999,-1.2,-1.3853,0.036682,0,0,0,0.5,2.0813e-06,1.0465e-06,0,0,0,0,0,0,0.008264,0.0042168,2.2124e-05,37.588,193.41,37.588
-0.00053544,-0.0096211,0.99995,-1.1732,-1.4179,0.036683,0.0078766,-0.47121,-0.0038954,0.5,-2.0115e-05,-1.2441e-05,0.012209,0.54773,0.00032292,4.3932e-05,0.00028326,-9.8922e-06,0.0095375,0.0066684,0.00044724,37.624,192.74,92.524
-0.010605,-0.0088088,0.9999,-1.2,-1.4163,0.036421,0,0,0,0.5,-6.3247e-06,-1.806e-06,0,0,0,0,0,0,0.0083865,0.0042568,2.2218e-05,38.197,192.21,38.197
-0.0023393,-0.009639,0.99995,-1.1732,-1.449,0.036385,0.0075883,-0.47269,-0.0040885,0.5,-3.0395e-05,-1.7297e-05,0.015714,0.48721,-0.0046127,5.9555e-05,0.00027009,-2.1008e-05,0.0094926,0.0066045,0.00044115,38.453,191.5,93.701
-0.0096999,-0.0091872,0.99991,-1.2,-1.4475,0.036148,0,0,0,0.5,-1.3248e-05,-4.2075e-06,0,0,0,0,0,0,0.008465,0.004282,2.2277e-05,38.811,190.99,38.811
0.00014071,-0.010157,0.99995,-1.1732,-1.4803,0.036075,0.0074318,-0.47449,-0.0042669,0.5,-3.4813e-05,-1.9648e-05,0.019497,0.42319,-0.010735,7.4341e-05,0.00025555,-3.3462e-05,0.0094201,0.0065378,0.00043618,39.256,190.2,94.932
-0.0088869,-0.0095675,0.99991,-1.2,-1.4789,0.035858,0,0,0,0.5,-1.7501e-05,-5.7448e-06,0,0,0,0,0,0,0.0085103,0.0042956,2.2304e-05,39.424,189.71,39.424
0.0010781,-0.010367,0.99995,-1.1733,-1.5117,0.035753,0.0072724,-0.47656,-0.004383,0.5,-3.4133e-05,-1.919e-05,0.020579,0.35478,-0.016672,7.0689e-05,0.00024212,-4.4251e-05,0.009368,0.0064921,0.00043302,40.021,188.83,96.193
-0.0081088,-0.0098321,0.99992,-1.2,-1.5103,0.035557,0,0,0,0.5,-1.9124e-05,-6.3851e-06,0,0,0,0,0,0,0.0085387,0.0043033,2.2318e-05,40.007,188.37,40.007
0.0019691,-0.010557,0.99994,-1.1733,-1.5433,0.035425,0.0069388,-0.47888,-0.0044788,0.5,-3.1386e-05,-1.7618e-05,0.0208,0.28176,-0.021488,6.0205e-05,0.00022542,-5.3104e-05,0.0093621,0.0064774,0.00043161,40.728,187.4,97.462
-0.0073306,-0.010042,0.99992,-1.2,-1.542,0.03525,0,0,0,0.5,-1.891e-05,-6.3716e-06,0,0,0,0,0,0,0.0085657,0.004311,2.2336e-05,40.538,186.98,40.538
0.0028151,-0.010856,0.99994,-1.1733,-1.5751,0.035089,0.0064373,-0.48152,-0.0046589,0.5,-3.0009e-05,-1.653e-05,0.022219,0.20436,-0.025478,5.7001e-05,0.0002048,-6.044e-05,0.0094181,0.0065042,0.00043277,41.372,185.91,98.746
-0.0066381,-0.010349,0.99992,-1.2,-1.5738,0.034931,0,0,0,0.5,-1.7784e-05,-6.0198e-06,0,0,0,0,0,0,0.0086096,0.0043238,2.2366e-05,41.02,185.51,41.02
0.0036122,-0.011376,0.99993,-1.1733,-1.607,0.03474,0.0058583,-0.48454,-0.0049829,0.5,-2.9868e-05,-1.6028e-05,0.024562,0.12421,-0.028182,5.7642e-05,0.00018111,-6.5291e-05,0.0095689,0.006595,0.00043809,41.961,184.33,100.07
-0.0060562,-0.010859,0.99992,-1.2,-1.6058,0.034597,0,0,0,0.5,-1.6396e-05,-5.5486e-06,0,0,0,0,0,0,0.0086947,0.0043495,2.2424e-05,41.453,183.96,41.453
0.004333,-0.012118,0.99992,-1.1733,-1.639,0.034368,0.0052713,-0.48803,-0.0054364,0.5,-2.9956e-05,-1.5216e-05,0.027014,0.041649,-0.030314,5.9557e-05,0.00015173,-6.9378e-05,0.0098469,0.0067612,0.00044744,42.509,182.64,101.48
-0.0055381,-0.011608,0.99992,-1.2,-1.6379,0.034238,0,0,0,0.5,-1.4865e-05,-4.9978e-06,0,0,0,0,0,0,0.0088415,0.004395,2.2529e-05,41.839,182.27,41.839
0.0049206,-0.013039,0.9999,-1.1733,-1.6712,0.033966,0.0046885,-0.49214,-0.0060077,0.5,-2.7895e-05,-1.2908e-05,0.029554,-0.040107,-0.032369,6.2764e-05,0.00011418,-7.3058e-05,0.010276,0.0070014,0.00045939,43.007,180.79,103
-0.0050594,-0.012558,0.99991,-1.2,-1.6702,0.033849,0,0,0,0.5,-1.2993e-05,-4.3e-06,0,0,0,0,0,0,0.009068,0.0044652,2.2689e-05,42.167,180.42,42.167
0.0052571,-0.014182,0.99989,-1.1734,-1.7036,0.033529,0.0041139,-0.49701,-0.006705,0.5,-2.2331e-05,-9.4613e-06,0.029409,-0.1184,-0.033832,6.444e-05,6.447e-05,-7.5101e-05,0.010851,0.0072891,0.00047042,43.435,178.75,104.63
-0.0046788,-0.013769,0.99989,-1.2,-1.7026,0.033422,0,0,0,0.5,-1.0922e-05,-3.511e-06,0,0,0,0,0,0,0.0093736,0.0045597,2.2903e-05,42.421,178.37,42.421
0.0053066,-0.015632,0.99986,-1.1734,-1.7362,0.033046,0.0035284,-0.50286,-0.0075924,0.5,-1.8818e-05,-8.1548e-06,0.025488,-0.19355,-0.0339,6.1628e-05,-9.0061e-08,-7.3838e-05,0.011485,0.007564,0.0004769,43.768,176.47,106.41
-0.0044499,-0.015282,0.99987,-1.2,-1.7353,0.032944,0,0,0,0.5,-9.3215e-06,-2.8977e-06,0,0,0,0,0,0,0.0097281,0.0046688,2.3147e-05,42.578,176.05,42.578
0.0052247,-0.017783,0.99983,-1.1734,-1.7689,0.032506,0.0028674,-0.51004,-0.0088088,0.5,-2.0398e-05,-9.8703e-06,0.023102,-0.26202,-0.033885,5.6981e-05,-6.6416e-05,-7.1081e-05,0.012074,0.0077813,0.00047834,43.963,173.85,108.39
-0.0043099,-0.017277,0.99984,-1.2,-1.7681,0.032407,0,0,0,0.5,-7.7272e-06,-2.4049e-06,0,0,0,0,0,0,0.010097,0.0047815,2.3394e-05,42.596,173.42,42.596
0.0051583,-0.021282,0.99976,-1.1734,-1.8018,0.031874,0.0021702,-0.51912,-0.010686,0.5,-2.1109e-05,-1.0657e-05,0.020845,-0.32018,-0.034494,5.0555e-05,-0.00011824,-6.7733e-05,0.012612,0.0079599,0.00047763,43.962,170.75,110.66
-0.0041402,-0.020469,0.99978,-1.2,-1.801,0.031781,0,0,0,0.5,-4.4575e-06,-1.518e-06,0,0,0,0,0,0,0.01047,0.0048945,2.3637e-05,42.408,170.34,42.408
0.0048899,-0.027399,0.99961,-1.1735,-1.8349,0.031095,0.0014899,-0.53187,-0.013477,0.5,-1.575e-05,-7.6796e-06,0.015495,-0.37017,-0.035565,4.2318e-05,-0.00015354,-6.371e-05,0.013205,0.0081632,0.00047842,43.661,166.91,113.55
-0.0039947,-0.026065,0.99965,-1.2,-1.8343,0.031009,0,0,0,0.5,2.4799e-06,4.2521e-07,0,0,0,0,0,0,0.010872,0.0050154,2.388e-05,41.885,166.53,41.885
0.0040911,-0.035338,0.99937,-1.1735,-1.8685,0.03004,0.0008408,-0.54947,-0.018124,0.5,-2.6703e-06,-4.4334e-07,0.013932,-0.40911,-0.039956,4.1763e-05,-0.00017618,-6.6943e-05,0.014035,0.0084507,0.00048051,42.787,161.75,117.13
-0.0041308,-0.034259,0.9994,-1.2,-1.8679,0.029951,0,0,0,0.5,1.3781e-05,3.6306e-06,0,0,0,0,0,0,0.01134,0.0051526,2.4098e-05,40.706,161.43,40.706
0.0027222,-0.051088,0.99869,-1.1736,-1.9024,0.028699,-0.00016303,-0.57597,-0.023276,0.5,2.0062e-05,1.0526e-05,0.0041537,-0.42676,-0.039899,2.7357e-05,-0.00019564,-5.8572e-05,0.015565,0.0089966,0.00048804,40.785,155.12,121.86
-0.0047799,-0.047551,0.99886,-1.2,-1.902,0.028588,0,0,0,0.5,2.9106e-05,7.8508e-06,0,0,0,0,0,0,0.012058,0.0053579,2.4352e-05,38.31,155.16,38.31
0.0095847,-0.0080777,0.99992,-1.17,-1.2647,0.038075,0.0051448,-0.46599,-0.0035029,0.5,2.4082e-05,1.6167e-05,0.030642,0.71071,0.013769,0.00012756,0.00017904,1.8608e-05,0.0086279,0.0065841,0.00048274,32.267,198.6,86.168
0.0099392,-0.0081509,0.99992,-1.1654,-1.2954,0.037781,0.0062746,-0.46762,-0.0035742,0.5,2.4032e-05,1.5386e-05,0.029025,0.70419,0.010334,0.00011184,0.00021054,1.2759e-05,0.0092765,0.007371,0.00055839,32.237,197.64,86.542
0.010415,-0.0082567,0.99991,-1.1608,-1.3262,0.037479,0.0071484,-0.46924,-0.0036699,0.5,1.998e-05,1.1303e-05,0.021847,0.6877,0.005671,6.8651e-05,0.00023643,4.5445e-06,0.010004,0.0082015,0.00063445,32.188,196.67,86.905
0.01097,-0.0085061,0.9999,-1.1561,-1.3572,0.037168,0.0074696,-0.47088,-0.0038192,0.5,4.6144e-06,2.3942e-06,0.020156,0.66145,0.0016997,5.1484e-05,0.00024349,-4.2713e-06,0.01067,0.0089876,0.0007062,32.125,195.68,87.27
0.011515,-0.0088996,0.99989,-1.151,-1.3883,0.036838,0.0074518,-0.47268,-0.004004,0.5,-1.9211e-05,-1.3423e-05,0.022366,0.62534,-0.00096777,5.5321e-05,0.00023453,-1.0769e-05,0.011199,0.009713,0.00077596,32.048,194.67,87.664
0.010551,-0.0097804,0.9999,-1.1456,-1.4196,0.036486,0.0073066,-0.47476,-0.0041747,0.5,-4.2487e-05,-3.0021e-05,0.025772,0.57817,-0.0036339,6.4491e-05,0.00022159,-1.6185e-05,0.011586,0.010397,0.00084722,31.943,193.59,88.09
0.00053839,-0.010611,0.99994,-1.1436,-1.4508,0.036135,0.0074833,-0.47676,-0.0043359,0.5,-5.5703e-05,-3.7118e-05,0.031325,0.51518,-0.0069514,8.5481e-05,0.00021838,-2.3221e-05,0.011603,0.010536,0.0008641,32.721,192.27,89.331
0.00022449,-0.0094851,0.99995,-1.1436,-1.4307,0.036354,0.0073347,-0.47561,-0.0042295,0.5,-4.8307e-05,-3.3427e-05,0.028381,0.55794,-0.0049195,7.3068e-05,0.0002173,-1.8935e-05,0.011687,0.010631,0.0008734,31.899,193.18,88.254
-0.0031138,-0.011016,0.99993,-1.1436,-1.482,0.035789,0.0081228,-0.47883,-0.0045266,0.5,-5.8147e-05,-3.741e-05,0.036645,0.44075,-0.011985,0.00010796,0.00021722,-3.4189e-05,0.011431,0.010379,0.00085143,33.961,190.81,91.026
-0.0019513,-0.011212,0.99994,-1.1436,-1.5134,0.035437,0.0088289,-0.48112,-0.0047258,0.5,-5.3475e-05,-3.4458e-05,0.035066,0.36254,-0.017498,9.9657e-05,0.00021296,-4.4628e-05,0.011297,0.010268,0.00084359,35.147,189.32,92.734
-0.0021571,-0.011716,0.99993,-1.1436,-1.5449,0.035078,0.0092216,-0.48361,-0.0049304,0.5,-4.8015e-05,-3.1232e-05,0.03044,0.28256,-0.022632,7.8845e-05,0.00020115,-5.3856e-05,0.011252,0.010216,0.0008392,36.28,187.8,94.454
0.0032668,-0.011612,0.99993,-1.1436,-1.5766,0.03471,0.0093905,-0.48644,-0.005177,0.5,-4.6264e-05,-2.9008e-05,0.027988,0.20114,-0.027687,6.8265e-05,0.0001815,-6.283e-05,0.011312,0.010239,0.00083925,37.351,186.22,96.197
0.0020138,-0.012349,0.99992,-1.1437,-1.6084,0.03433,0.0094019,-0.48964,-0.0054946,0.5,-4.6856e-05,-2.8387e-05,0.027176,0.11965,-0.031508,6.1852e-05,0.00015566,-6.887e-05,0.011518,0.010374,0.00084697,38.354,184.55,97.972
0.0032259,-0.012936,0.99991,-1.1437,-1.6404,0.033931,0.009224,-0.49321,-0.0058642,0.5,-4.8456e-05,-2.7888e-05,0.027947,0.037748,-0.034359,5.9208e-05,0.00012267,-7.3049e-05,0.01192,0.010646,0.00086242,39.309,182.78,99.807
0.0041771,-0.013607,0.9999,-1.1437,-1.6725,0.033509,0.0088899,-0.49724,-0.0062777,0.5,-4.8088e-05,-2.5895e-05,0.029695,-0.043895,-0.036652,5.9288e-05,8.2091e-05,-7.5957e-05,0.01256,0.011057,0.00088355,40.21,180.89,101.71
0.0048357,-0.014439,0.99988,-1.1437,-1.7048,0.033065,0.0084069,-0.50185,-0.0068002,0.5,-4.412e-05,-2.3253e-05,0.030952,-0.12345,-0.037332,6.0686e-05,3.0519e-05,-7.5858e-05,0.013444,0.01157,0.00090448,41.022,178.85,103.67
0.0052196,-0.015676,0.99986,-1.1437,-1.7372,0.032588,0.00779,-0.50721,-0.0075834,0.5,-4.2939e-05,-2.3923e-05,0.031178,-0.19957,-0.036001,6.1375e-05,-2.8903e-05,-7.1711e-05,0.014449,0.012079,0.00091753,41.735,176.61,105.71
0.0054212,-0.017793,0.99983,-1.1438,-1.7699,0.032058,0.0070291,-0.51379,-0.0088527,0.5,-4.6641e-05,-2.7077e-05,0.032647,-0.27266,-0.034894,6.1665e-05,-8.4259e-05,-6.722e-05,0.015399,0.012487,0.00091985,42.337,174.05,107.96
0.0054452,-0.021193,0.99976,-1.1438,-1.8027,0.031433,0.0061241,-0.52212,-0.010902,0.5,-4.6862e-05,-2.646e-05,0.034591,-0.33737,-0.036571,6.3236e-05,-0.00012947,-6.7709e-05,0.016286,0.012817,0.00091607,42.79,170.97,110.51
0.0050673,-0.026921,0.99962,-1.1438,-1.8358,0.03067,0.0050128,-0.53386,-0.013903,0.5,-3.7928e-05,-1.8961e-05,0.034148,-0.38496,-0.040364,6.4769e-05,-0.00016264,-7.123e-05,0.017278,0.013182,0.00091318,42.989,167.14,113.7
0.0041923,-0.034308,0.9994,-1.1439,-1.8691,0.029656,0.0037671,-0.55031,-0.019026,0.5,-1.8442e-05,-4.8196e-06,0.034285,-0.41374,-0.045358,6.9728e-05,-0.00018303,-7.5027e-05,0.018763,0.013729,0.00091248,42.65,161.94,117.58
0.0032426,-0.050071,0.99874,-1.1439,-1.9029,0.028387,0.0022365,-0.57764,-0.025102,0.5,1.0124e-05,1.1758e-05,0.028647,-0.43547,-0.048597,6.3417e-05,-0.00020492,-7.8363e-05,0.021747,0.014846,0.00092114,41.079,154.84,122.88
-0.0091835,-0.009737,0.99991,-1.1396,-1.451,0.036198,0.0073319,-0.47626,-0.0042825,0.5,-5.6589e-05,-3.8079e-05,0.03288,0.51823,-0.0078653,8.678e-05,0.00021254,-2.4635e-05,0.011749,0.01081,0.00089847,31.791,192.35,88.293
-0.008638,-0.010162,0.99991,-1.1331,-1.4826,0.035942,0.007655,-0.47755,-0.0044024,0.5,-5.897e-05,-3.8296e-05,0.040976,0.44796,-0.013934,0.00011066,0.00020447,-3.6773e-05,0.011846,0.01112,0.00094289,31.592,190.99,88.387
-0.0080582,-0.010688,0.99991,-1.1261,-1.5143,0.035669,0.0079702,-0.47906,-0.0045844,0.5,-5.3989e-05,-3.4702e-05,0.043026,0.37176,-0.019816,0.00010775,0.00019477,-4.7791e-05,0.012015,0.011517,0.00099656,31.356,189.54,88.519
-0.0086484,-0.011871,0.99989,-1.1185,-1.5462,0.035375,0.008082,-0.4808,-0.0048429,0.5,-4.976e-05,-3.1539e-05,0.042723,0.29165,-0.024392,9.8618e-05,0.00017818,-5.6545e-05,0.012291,0.012013,0.0010589,31.081,187.99,88.687
-0.010917,-0.012948,0.99986,-1.1137,-1.5781,0.035013,0.008533,-0.4832,-0.0051644,0.5,-4.8823e-05,-2.9755e-05,0.041766,0.20605,-0.028711,9.4145e-05,0.00015632,-6.5189e-05,0.012552,0.012371,0.0010993,31.559,186.28,89.753
-0.006148,-0.011641,0.99991,-1.1137,-1.5648,0.035189,0.0082447,-0.48196,-0.0050186,0.5,-4.93e-05,-3.0504e-05,0.043048,0.24288,-0.027055,9.7536e-05,0.00016363,-6.1845e-05,0.012518,0.012369,0.0011012,30.903,187.04,88.807
-0.008827,-0.013797,0.99987,-1.1137,-1.6098,0.034581,0.0092745,-0.48646,-0.0055288,0.5,-4.807e-05,-2.8679e-05,0.038288,0.12038,-0.03239,8.313e-05,0.0001315,-7.1968e-05,0.012751,0.012468,0.0011013,33.11,184.43,92.07
-0.007313,-0.013936,0.99988,-1.1137,-1.6417,0.034137,0.0098148,-0.49006,-0.005932,0.5,-4.7851e-05,-2.8354e-05,0.036258,0.038724,-0.034936,7.5814e-05,0.000101,-7.5743e-05,0.01312,0.012689,0.0011106,34.588,182.54,94.416
-0.0063785,-0.014616,0.99987,-1.1137,-1.6737,0.033676,0.010044,-0.49412,-0.006363,0.5,-5.1081e-05,-3.1221e-05,0.034416,-0.042156,-0.036722,6.8293e-05,6.3409e-05,-7.7081e-05,0.013704,0.013051,0.0011267,35.992,180.56,96.811
-0.005268,-0.015263,0.99987,-1.1137,-1.7059,0.033197,0.0099333,-0.4987,-0.0068592,0.5,-6.0209e-05,-3.9056e-05,0.03309,-0.12346,-0.037718,6.2449e-05,1.174e-05,-7.7184e-05,0.014526,0.013542,0.0011461,37.302,178.46,99.25
-0.0042728,-0.016335,0.99986,-1.1137,-1.7383,0.032692,0.0096456,-0.5039,-0.007576,0.5,-7.288e-05,-4.9079e-05,0.033254,-0.20083,-0.037941,5.9738e-05,-5.1446e-05,-7.5861e-05,0.015522,0.014083,0.0011611,38.508,176.19,101.75
-0.0034751,-0.018279,0.99983,-1.1137,-1.7708,0.032142,0.0092794,-0.51015,-0.0088265,0.5,-7.9652e-05,-5.3175e-05,0.036357,-0.27213,-0.037501,6.1235e-05,-0.00011316,-7.185e-05,0.016574,0.014579,0.0011663,39.595,173.65,104.39
-0.0030048,-0.02141,0.99977,-1.1137,-1.8035,0.031505,0.0087474,-0.51805,-0.011017,0.5,-7.2725e-05,-4.6531e-05,0.043444,-0.33663,-0.037367,7.2151e-05,-0.00016147,-6.773e-05,0.017664,0.015028,0.001164,40.563,170.62,107.35
-0.0029307,-0.02683,0.99964,-1.1137,-1.8365,0.030739,0.0078489,-0.52946,-0.014275,0.5,-5.2157e-05,-3.0798e-05,0.050077,-0.38745,-0.040027,8.5326e-05,-0.00019074,-6.8671e-05,0.018919,0.015521,0.0011604,41.321,166.9,111.02
-0.0029284,-0.034135,0.99941,-1.1138,-1.8698,0.029727,0.0067441,-0.54565,-0.019928,0.5,-2.1331e-05,-9.5821e-06,0.055015,-0.41545,-0.047157,9.817e-05,-0.00020222,-7.6141e-05,0.02072,0.016238,0.0011609,41.551,161.75,115.41
